channelId,categoryTranslated,channelName,description,viewCount,subscriberCount,videoCount,publishedAt,language,country
UCa7rGxACG8nK0AYUjNjsLJA,Spiele,3stisch Eagle Claw,,549222,2941,529,2012-02-26 18:54:41,de,AT
UCksmT3IzpxCDDU2YCop4oHg,Musik,Daniel Rosty Official,"Welcome to the official Daniel Rosty Youtube channel!

DJ/Producer from Vienna/Austria
Genre: EDM (Electro House, Progressive House, Melbourne Bounce & Trap)

▼ Follow Daniel Rosty
Facebook: www.facebook.com/danielrosty
Soundcloud: https://soundcloud.com/danielrosty

Contact, Remix & Collab: info@danielrosty.com
Booking: booking@danielrosty.com",1160043,2940,46,2008-02-13 21:42:36,en,AT
UCU9AxoglLP6kEeFG2R4E1_A,Unterhaltung,Tyka,"Schön, dass du auf meinen Kanal gekommen bist.
Du hast nun 2 Möglichkeiten:
1. Schau meine Videos.
2. Lies den Text nochmal.
3. Ich sagte doch es gibt nur 2 Möglichkeiten.


facebook: https://www.facebook.com/TwentieFourTyka/

instagram: https://www.instagram.com/twentiefourtyka/

twitter: https://twitter.com/TwentieFourTyka
♣",124383,2931,33,2012-08-13 13:40:47,de,AT
UC38evy9epZJd-F220V77xCQ,Praktische Tipps & Styling,AlwaysWithKathy,"Hallo!

Ich heiße Katharina, bin 17 Jahre alt, komme aus Österreich und gehe noch zur Schule. Ich liebe es zu fotografieren, mich zu schminken, neue Dinge auszuprobieren und mich am Leben zu erfreuen :) Auf meinem Kanal teile ich von BEAUTY und FASHION-Videos über DIYS und UNTERHALTUNGS-Videos alles mit euch.
Ich würde mich riesig freuen wenn du mich unterstützen würdest und vielleicht ein Abo da lässt! :) Ich hoffe dir gefällt es hier!

NEUE VIDEOS: jede Woche :)

Schau doch vorbei...

INSTAGRAM: @AlwaysWithKathy 
SNAPCHAT: @AlwaysWithKathy  
TWITTER: @AlwaysWithKath        

business inquires: alwayswithkathy@gmail.com 



Bis zum nächsten Video :) ~ Katharina

22.07.17 - 1.Video 
30.07.17 - 100 Abos",129899,2929,41,2017-07-07 10:29:05,de,AT
UCtojPIKfkt5x62yCD20ECpQ,Musik,ChilledTrap,"ChillTrap, HeavenTrap, LoveTrap, LiquidTrap, Future

**********************************************
There is no copyright infringement intended for the songs or pictures. If you have an issue with me posting this songs or pictures please contact me through YouTube private messaging system or facebook. Once I have received your message and determined you are the proper owner of this content I will have it removed, no drama at all. This channel is strictly for promotion towards the artists of the music.",275169,2928,195,2013-01-27 08:44:02,en,AT
UCH5-Ye5i5EM6zfm0kb9xh8w,Spiele,DesThrixGaming,"Moinsen meine Niggonennten!
Das hier ist Mein Gaming Channel und wenn Ihr Spiele aller Arten sehen wollt,
Dann seit Ihr hier genau Richtig!
Denn ich spiele so ziemlich alles was die Laune hervorruft und was die Community gerne sehen möchte 
und um es kurz zumachen, ich bin für alles offen

- Derzeit am spielen: Darkorbit, SFGame und diverse Shooter

- Jede Woche gibt es 1 neues Video von verschiedenen Serien, oda auch 5!

-  Uploadzeit ist von 16:00 - 20:00 Uhr
 
Meine Programme: Audacity, Action, Sony Vegas

Mein Equip:

Maus: G300s
Headset: G933
Tastatur: G19
Mikrofon: T-Bone SC440
Grafikkarte: Sapphire R9 280X 3GB Vapor-X Grafikkarte
Prozessor: Intel(R) Core(TM) i7-3770K
RAM 2x 8GB: HyperX Savage HX316C9SRK2/16
Motherboard: Asus M5A97 R2.0
Lüfter:  Noctua NH-D15

Kontakt für Abonnenten: PostDesThrix@gmx.at

CommunityTeamspeak: 134.255.231.92:9028",756813,2926,1464,2013-08-27 19:39:01,de,AT
UCAFKzzYZ-myGvZODuxPdvmA,Leute & Blogs,mabacherTV,"mabacherTV präsentiert Österreichs kleinsten Youtuber!

Dieser Kanal soll Spaß machen, informieren und jedem der Lust hat, einen Einblick in das Leben eines Rollstuhlfahrers ermöglichen. Mein Name ist Martin Habacher und ich möchte hier ein anderes, aktives, intelligentes und kreatives Bild von Behinderung vermitteln. Ein Gegenkonzept zur üblichen medialen Präsentation von Menschen mit Behinderung. 

Wer sich meine Videos ansieht, wird schnell feststellen, dass sich mein Leben nicht nur um meine Behinderung dreht! Darum bin ich mir sicher, dass auf mabacherTV für jeden was dabei ist! 

Videos: 
- hauptsächlich deutschsprachig. 
- Vlogs
- Tutorials 
- Accessibility/Barrierefreiheit
- Interviews
- Lustiges...


Tech:
- Flip Ultra HD (Kamera)
- HTC Sensation (Kamera)


Follow me

Twitter: 
http://www.twitter.com/mabacher",955275,2924,492,2011-02-01 17:37:00,de,AT
UCKjNN9kaAu6LVCjo0hVd-1g,Spiele,XFragsHD,"Moją pasją jest seria Battlefield. Uwielbiam tworzyć i edytować różnego rodzaju filmy. Doświadczenie oraz zapał w połączeniu z odpowiednimi umiejętnościami tworzą kanał, jakim jest XFragsHD.

To u mnie znajdziesz:
★ Filmy w 4K
★ Poradniki do Battlefield'a 3
★ Poradniki do Battlefield'a 4
★ Poradniki do Battlefield Hardline
★ Ciekawostki do Battlefield'a 4
★ Serię Polecanych
★ Q&A - Zapytaj mnie!
★ Funny Moments
★ Fragmovie
★ Specjalne filmy nie wchodzące w skład powyższych kategorii",361689,2924,174,2013-03-29 19:22:12,pl,AT
UCnlw3ELusce9b2L9EInSACg,Praktische Tipps & Styling,dm drogerie markt Österreich,Hier bin ich Mensch. Hier kauf ich ein. Willkommen auf dem offiziellen Youtube-Kanal von dm drogerie markt Österreich!,6220183,2923,345,2011-01-27 07:54:28,de,AT
UCRrwp_yXVY6q1heuw7Tiudw,Spiele,EinfachPasci •ɞ•,,31358,2922,104,2016-06-18 12:53:50,de,AT
UCyzf9NxFCx_K78jsHU4lQIQ,Leute & Blogs,BurningPumpkinLady,"Hallo!
Ich bin eine junge Frau, im Osten Österreichs zu Hause, die sich für Natur, Wicca und Spiritualität interessiert. Und darum geht es auch auf meinem Kanal.

Ihr findet mich auch auf Instagram & Facebook :3",427362,2917,135,2012-09-11 13:19:11,de,AT
UCDFa3xlrH-2Cns9MVUI9csQ,Autos,KolbenfresserHD,"Ihr wollt Landtechnik Spektakulär und Eindrucksvoll erleben? Dann seit ihr hier genau Richtig, vom Motormäher zum Maishäcksler bei mir bekommt Ihr alles und das in FullHD mit einer DSLR, 2x Gopro und einer Drohne. Viel Spaß beim anschauen von meinen Videos euer KolbenfressserHD",785347,2906,139,2013-10-10 17:54:03,de,AT
UCfQkWDWExd7erb94rCDIwwQ,Unterhaltung,Austria's next Topmodel,"Willkommen auf dem offiziellem Austria's next Topmodel Channel. Hier erwarten euch alle Highlights aus der Sendung. 

Austria's next Topmodel -  auf ATV.


Impressum:
http://www.studio71.com/impressum",1638694,2896,260,2015-07-30 12:50:08,de,AT
UCdsMC8H2_mE1RXnPslf9I8Q,Wissenschaft & Technik,POSCH Leibnitz,"Alles für die Brennholzproduktion: Holzspalter, Kreissägen, Sägeautomaten, Sägespalter, Sägespaltautomaten, Verpackungslösungen u.v.m.

Unser Sortiment umfasst leistungsstarke und robuste Maschinen für den Brennholz-Profi bis hin zu kompakten Produkten für anspruchsvolle Anwender. 

Seit 70 Jahren entwickeln wir Geräte, die schwere Arbeit einfacher machen. Mit patentierten und einzigartigen Lösungen, die man sonst nirgends findet. Überzeugen Sie sich selbst: POSCH Maschinen erkennen Sie an mehr Leistung, Geschwindigkeit und Komfort im Vergleich mit anderen Geräten.",2050811,2892,47,2013-11-19 07:11:27,de,AT
UCODMMc_HePb-W6xljRdXxYQ,Bildung,asdfaustria,,4627324,2875,51,2011-02-07 09:13:46,de,AT
UCYILEZVsSpgMg0zyjBaxxiA,Spiele,Fussballwelt.at,"Das Videoportal von ""fussballwelt.at"" dreht sich um die persönliche Fußballwelt des Gründers Philipp, der mit Freunden und Gästen über die Fußballwelt philosophiert, mit euch gemeinsam Spiele wie Football Manager 2018, FIFA 18 oder Pro Evolution Soccer 2018 zockt, die wichtigsten Stadien der Fußballwelt bereist und vor allem eines macht: sich voll und ganz der Leidenschaft Fußball widmen. Unsere Welt des Fußballs - hier auf fussballwelt.tv",851072,2869,1365,2013-10-04 13:02:22,de,AT
UCy8J_KtUGtQDO6xSIV_Yt7A,Leute & Blogs,Biogena Head­quar­ter - Zentrale,"Wertvolle Inhaltsstoffe, optimale Dosierung und höchste Qualität – so lauten die drei Zauberworte, wenn es um unsere Mikronährstoffpräparate und Nahrungsergänzungsmittel geht. Die Produkte von Biogena erfüllen all diese Eigenschaften und noch viel mehr: Unsere Artikel werden in Österreich hergestellt und sind – Ihrer Gesundheit zuliebe - frei von jeglichen Hilfs- und Zusatzstoffen. In unserem Online Shop finden Sie eine große Auswahl an Kapseln, Pulver, Konzentraten und Öle mit orthomolekularen Substanzen sowie Bücher und weiteres Zubehör zum Thema Vitamine, Mineralstoffe und Spurenelemente. Medizinische Beratung und Auskunft vor Ort erhalten Sie bei unseren Partner-Ärzten und Therapeuten sowie in unseren Biogena-Stores in Österreich und Deutschland.
Treten Sie ein in die wunderbare Welt der Mikronährstoffe und lernen Sie unsere Naturprodukte , unser Unternehmen und unser Wissen besser kennen!",422856,2866,78,2016-04-19 10:44:17,de,AT
UCffSfDeUFg6Zk8hdoouoo5g,Unterhaltung,MediumSniff,"Willkommen bei MediumSniff! Auf unserem Kanal erwartet dich Qualitativ ""hochwertige"" Youtube Kacke und anderes. Bei unserer Youtube Kacke fokusieren wir uns besonders auf die Serie ""Die Monsterjäger"", manchmal kommen aber auch andere, oftmals trotzdem lange, Videos. Wir wünschen euch gute Unterhaltung und würden uns über Kritiken und Kommentare freuen!

Ihr wollt auf unsere Videos reagieren?
Das dürft ihr natürlich :)
Ihr müsst uns auch nicht verlinken - es wäre aber nett",296264,2863,21,2016-06-13 18:22:29,de,AT
UCMAHfqr2YbpXBeEf6743vjA,Spiele,xPandaxz,"Heyho Liebe Leute 

Freut mich sehr, dass Ihr auf meinem Kanal Seid und Euch anscheinend auch schon etwas umgeschaut habt.

Am besten koche ich Euch ein xPandaxz -Menü, das mein Kanal beschreibt:

● Videos, größtenteils Minecraft, aber überzeugende andere Spiele auch immer gerne

● Unterhaltung und Abwechslung.

Unterhalb dieser Beschreibung gibt es noch weitere soziale Netzwerke auf denen ich aktiv und erreichbar bin.

https://resourcepacks24.de/profile/CrackZumi

Instagram : https://www.instagram.com/crackzumi/?hl=de

Twitter : https://twitter.com/kevin_schweizer

Macht Euch noch ein schönen Tag und haut rein!

Euer CrackZumi",22647,2860,186,2014-11-20 15:26:02,de,AT
UC6HeNtRrGxsbWWrraevKRQA,Unterhaltung,IDTV,Yooow meine Freunde was geht ab ITSDON TV heute mit einem neuen Video Freunde. Ja Freunde. Haha danke dass ihr vorbei geschaut habt! Wenn euch unsere Videos gefallen dann Abonniert uns damit ihr nichts mehr verpasst 👏🏻,258119,2859,62,2015-12-30 22:56:51,de,AT
UCpx5-JRflCr9zhQXMHTnYEg,Unterhaltung,OFFICIALANDYB,Herzlich Willkommen auf meinem Kanal! :D,393518,2847,115,2017-05-23 08:22:31,de,AT
UCmrSfSSOC_5lca7B88Q89jQ,Spiele,Royal Beastz,"Info-Videos rund um Call of Duty!

Dieser Kanal, auf dem du dich grade befindest, gehört dem Boss höchst persönlich: ♛Royal Beastz♛
 
Du fragst dich jetzt bestimmt: Was kann dieses inkompetente Tier?
Ganz einfach: Hauptsächlich siehst du Info-Videos 
                         rund um Call of Duty!
                         Momentan ist Call of Duty Black Ops 3 
                         aktuell, aber du siehst nicht nur 
                         Infos, sondern auch Tipps und Tricks um 
                         in diesem Spiel besser zu werden!

 Du dachtest das wäre schon alles? Dann hast du dich geirrt!
Das Highlight kommt noch, und zwar gibt es ""MEINE"" Art von Videos. Überzeug dich doch einfach selbst und schau dich mal auf meinem Kanal um. Da findest du bestimmt was und weißt dann, was mit ""MEINE ART"" gemeint ist.
Weiter Infos unbedingt auf Google + abchecken! (Denn diese Beschreibung ist einfach nur Müll :D)
Dort ist das Ganze ausführlicher und schöner Gestaltet! :)",393191,2845,429,2014-09-04 13:16:02,de,AT
UC3SLC-JZDaohykUknrYpYNw,Spiele,Banschey / Black Ops 3,"Grias eich Leidln!...würde Hansi Hinterseer jetzt sagen. xD Ihr befindet euch auf einem österreichischen Gaming-Channel wo Commentaries und Let's Play's hochgeladen und euch hoffentlich unterhalten werden.

Added mich! :)

PS3/PS4: Captain_Banschey (Main), Mech_BJeY (Clan)

XBox 360: Banschey

WiiU: Banschey

PC/Steam: Captain Banschey

Skype: cmorrison92 

Aufnahmegerät: Elgato Gaming Capture Card

Headset: Turtle Beach PX-5 (Für PS3/PS4/XBOX360)

Mein PC/Laptop: HP Pavillion dv7

Viel Spaß auf meinem Channel!",7741,2842,13,2012-01-01 16:54:58,de,AT
UCvLlu9td2HdYx89cqiKc90g,Musik,Stainz 2/3 - stromlos,"2/3 Stainz - Herbert Eberhart und Münzer Johann aus der Umgebung Stainz, genau gesagt aus Marhof, haben sich mit Gernot Marcher aus Kainach b. Voitsberg 
zu "" Stainz 2/3 "" zusammengeschlossen.

Die drei Vollblutmusiker unterhalten das Publikum mit handgemachter Musik, ohne Verstärker, 
somit angenehmer Lautstärke, hautnah am Publikum mit ihrem vielseitigen Repertoire. 
Witz und gute Laune, sowie Live-Musik von ursteirisch bis modernen Trompetenklängen begeistern die Zuhörer. 
Jeder Auftritt ist ein Genuß. Unterhaltungsmusik, bei der man sich auch unterhalten kann und es darf auch gelacht werden mit unserem "" Gaudimax Herbert "" ... und..und...und...

Gerne lassen sich "" Stainz 2/3 - stromlos "" engagieren für Frühschoppen, Dämmerschoppen,      Firmenfeiern,Hochzeiten,Hochzeitsbegleitung,Dorf-Markt-Stadtfest,Partys Geburtstagsfeiern, bunter Abend und Feste jeglicher Art.",150996,2837,219,2011-03-09 10:08:20,de,AT
UCWvTrRMtH0CTwKRb4oxqfZw,Leute & Blogs,JUST PREX,"Willkommen auf meinem verrückten Kanal!

Hier auf diesem Kanal erwarten euch hauptsächlich Lifestyle Videos, verrückte Challenges, neu gesetzte Trends (wie z.B 24 Stunden Videos), Reaction Videos aber auch Streetcomedy Videos etc ...

Falls dich der Content auf meinem Channel anspricht & du mich als Person feierst, würde ich mich sehr über deinen Abo freuen. Damit unterstützt DU mich mehr als du denkst & wir wachsen gemeinsam auf! :D (Bringe regelmäßig Videos) 

Sky is the limit. I am the future! 

""I'll never stop visualizing MORE success and MORE blessings. One day all my Visions will surely become fuckin' reality"" #blessup",147149,2833,42,2017-10-25 10:44:00,de,AT
UCVx2_Z86HnFceYqlncXfcXg,Musik,Krypton - Direct News,"feel free to ask me questions per Youtube private message 

Have funn ,watching the videos

peace Michael :)",29097,2816,39,2013-10-08 12:12:56,en,AT
UCP_lPx6NP4ue37wS387kfDQ,Autos,Landtechnik Oberösterreich,"Schön euch auf meinem Kanal ""Landtechnik Oberösterreich"" begrüßen zu dürfen.

Mein Name ist Christian Bauer und ich filme nun schon seit einem Jahr Landmaschinen im Einsatz.

Mit freundlichen Grüßen

Christian Bauer",845907,2815,82,2012-10-21 10:38:26,de,AT
UCCT7WchJ48XRgnH0f8C4lxA,Sport,Sky Joker,,339282,2805,16,2015-01-18 20:10:35,de,AT
UCS8CDUslExE6_hlBcGYb0ug,Spiele,Ferhat Sukut,"Hosgeldiniz arkadaslar!
Ismim Ferhat Sukut, 24 yasindayim ve avusturyada yasiyorum. 
Elimden geldigi kadar cok video atmaya calisacagim. :).

Bu youtube kanalinda sizleri bekleyenler: 
-reaksiyon videolari 
-kamera sakalar
-oyun videolari",333694,2803,69,2015-05-22 14:04:34,tr,AT
UCqiL7b4FUu1Z6rjhePnIDYw,Nachrichten und Politik,Dina Christina Lieb,,1562214,2801,212,2011-08-20 21:36:45,de,AT
UCFjX0Lq_EXCbgX6QyDoF7pw,Praktische Tipps & Styling,kathrin we,"Kathrin We I 22 I Wien I Österreich

Hallo!
Ich liebe es unterwegs zu sein, Neues zu erleben und mich mit schönen Dingen zu umgeben.
Meine Erfahrungen und kleinen Freuden möchte ich mit euch in meinen Videos teilen und euch so ein paar Einblicke in mein Leben geben!

INSTAGRAM: kathrin.we
PINTEREST: kathrinvienna",257184,2796,112,2016-06-26 13:05:31,de,AT
UCZUVIR7vuONrCocK6AB85mg,Sport,AREA 47 - Tirol,https://www.area47.at,1719199,2787,125,2009-10-18 22:54:53,de,AT
UCgHrHwak1A_ky0tI4Gwabpw,Spiele,AustriansHope,"Hi Leute!

Herzlich Willkommen beim YouTube Kanal von AustriansHope!

Ich versuche derzeit einmal pro Woche ein neues Video hochzuladen.

Wenn euch die Videos gefallen, würde ich mich über ein Like, Kommentar oder Abo freuen!

Mit freundlichen Grüßen

AustriansHope

Max
_______________________________________________________________________________________________________________________________________________________________________

Hi guys!

Welcome to the YouTube channel of AustriansHope!

I am currently trying to once a week to upload a new video.

If you like the videos, I'd appreciate a like, comment or subscription!

Best regards

AustriansHope

Max",211190,2786,108,2014-06-07 14:37:55,de,AT
UC3NmWEd9VgOD2rvBuq03qig,Musik,Marrok,"Marrok Official Youtube

www.marrok.com
www.facebook.com/marrokmusic",901233,2778,129,2010-05-18 20:25:36,en,AT
UCMpSNlBQ9MDaKSB97OO1Lpg,Praktische Tipps & Styling,Appleguide26,"Halli Hallo und herzlich willkommen auf meinem Kanal. Wenn dir die Videos gefallen oder geholfen haben würde ich mich sehr über Feedback in den Kommentaren bzw. ein Abo freuen. :-) Ich mache Hauptsächlich Tutorials, gern aber auch andere Formate dir ihr sehen möchtet. ;-)
Werbung wird umgehend entfernt! Abo gegen Abo, Like gegen Like usw. könnt ihr vergessen, abonniere nur Kanäle die mir gefallen!

Social Media.:

Facebook: https://www.facebook.com/appleguide26/
Instagram: https://www.instagram.com/appleguide26/
Skype: appleguide26 (Keine Anrufe / Nur Chat)

Viel Spaß!",1400672,2772,91,2012-04-02 22:30:53,de,AT
UCQ1YQiNv-8BeGclrE2ONHLQ,Leute & Blogs,Die GrüneKralle,"Ich wünsche dich Herzlich Willkommen auf meinen Kanal !!! :)
Du wirst zum größten Teil, Videos evtl. auch Livestreams vom Landwirtschafts Simulator sehen oder auch von anderen Spielen, aber nun viel Spaß beim schauen meiner Videos ;)",364805,2766,19,2016-12-26 22:51:46,de,AT
UCu_Qp2Egqlx48_EDzDx5VWA,Musik,PNP,"Hello and welcome to the official YouTube channel of the austrian musician PNP.

#1 on Beatport!",163195,2763,7,2017-04-29 09:38:12,en,AT
UCwC7Upvtv1obDBxZBKw_geQ,Leute & Blogs,kopttube,"Die Koptisch-Orthodoxe Diözese in Österreich auf YOUTUBE!
قناة كوبت تيوب - إيبارشية النمسا للأقباط الأرثوذكس",866405,2754,1575,2011-06-18 14:30:40,ar,AT
UC-6Jw9r6lgB-0hqftrEPMuw,Musik,Pulsation Music,"Welcome to Pulsation Music - The Pulse Of Music! 

This is the official promotion channel of Pulsation Recordings, we are delivering you bass music from all corners without any genre boundaries! 

For Submissions (Label & YouTube Promotion) go to: 
www.pulsationrecordings.com

Founded & Curated by Xaver Scheickl, Richard Mertens & Dorian Schaffer in 2016",310222,2753,183,2015-12-04 23:25:52,en,AT
UCPd90XS2gASGHiznhAvvTbw,Musik,Tatjana Steinwachs,,2718793,2753,65,2012-02-02 09:02:27,de,NA
UCSizi53FiXVK5ylHYULfRmw,Praktische Tipps & Styling,NinasLife,"Hallo und herzlich Willkommen auf meinem Kanal! 

Ich bin Nikolina, 25 Jahre, verheiratet und Mama von Lea. 

Hier werdet ihr Videos aus unserem Alltag sehen. Sowie jeden Monat Aufgebraucht Videos.
Auch viele Hauls Baby & Mama. 

Viel Spaß auf unserem Kanal und hinterlässt mir gerne eure Kommentare. 

Dicken Knutscha
Nina",614388,2749,384,2011-12-20 16:48:02,de,AT
UCrjS1y87IUUy6e4rSdk-9_g,Spiele,DaPotote,"Hallo Leute,👋
auf diesem Kanal werdet ihr hauptsächlich Fortnite Videos und regelmäßige Fortnite Livestreams finden!❤
Zu mir:
Name: Martin
Herkunft: Österreich
Alter: 17
Sensi: 10
Killrekord: 28
Ich würde mich freuen wenn ihr mich abonnieren würdet und ein Teil meiner Community werden würdet!❤💪",49695,2739,20,2016-02-06 16:20:24,de,AT
UCJEeyB9NjJBX0_v4u1ScR4g,Unterhaltung,Krumme Naht,"Hallo! Ich freue mich, dass du auf meinem Kanal vorbeischaust! Seit 2012 schreibe ich den DIY-Blog ""Krumme Naht"", im Frühling 2016 ist dann noch der gleichnamige YouTube Channel dazugekommen. Warum? Weil ich selbst auch gerne YouTube-Videos schaue und es mir vor allem Spaß macht Videos zu drehen. Hauptsächlich geht es in diesen um das Thema DIY (von Anleitungen bis hin zu Buchrezensionen), aber seit einigen Monaten macht es mir auch Spaß Beauty-Sachen zu testen und ich berichte gerne über dieses typische Mädchen-Thema, auch wenn ich alles andere als ein MakeUp-Profi bin.
Und muss ja nicht unbedingt ein Widerspruch zum DIY sein ;) Viel Spaß bei meinen Videos!",418835,2732,63,2013-03-03 21:10:53,de,AT
UCzjDzJE8yFkfMD07aq4dlgA,"NA",Skevarox,hallo i bims 1 trottel,148475,2724,7,2012-02-09 13:06:49,en,AT
UCGOhjimACcHFfACpT4rKAtA,Autos,Dackstone,"Auto, Enduro, Action & mehr :-)",254429,2723,50,2014-12-13 16:50:56,de,AT
UCHq45PPPkKoghouBG34rgJA,Leute & Blogs,doktor yoga,,281297,2715,38,2015-04-24 07:27:09,de,AT
UCyCW_X9423bX_WupKzeQ-mA,Film und Animation,Peter Werlberger,"Präsentationskanal von Peter Werlberger Film&Videoproduktion.
Besuchen Sie auch www.peterwerlberger.com !",2091948,2715,55,2009-10-18 15:03:30,de,AT
UCL8F8r4MPzjixS7cBAtX9vA,Leute & Blogs,Matthias Sandrieser,"Hey,
schön dass du auf meinen Kanal gekommen bist. Ich liebe es atemberaubende Videos zu drehen und ich möchte die schönen Momente meines Lebens mit dir teilen. Natürlich würde es mich freuen wenn du ein Abo hier lässt ;)

Hey,
nice to meet you on my channel. I love to create incredible and epic Videos and i want to share the most beautiful moments of my life with you.
If you wanna see more of me just hit the Subscribe Button ;)",26701,2713,15,2014-06-17 11:14:39,en,AT
UCtEH-36nOV7wHrhhN_-q0-Q,Spiele,Amoid,"Hey, mein Name ist Amoid

Herzlich willkommen auf meinem Gaming Kanal

Hier findet ihr regelmäßig Call of Duty und Fortnite Videos. 

Lasst doch bitte ein Abo da, damit ihr mein nächstes Video nicht verpasst ;) 

Teilt mich gerne euren Freunden weiter!",557330,2713,40,2017-08-09 11:49:42,de,AT
UCafkDs6OVkBUTzKdgt91Qsg,Musik,★Bucky,"Hallo und Herzlich Willkommen auf meinem kleinen Kanal (*≧∀≦*)

Hier werdet ihr Anime & Vocaloid Cover finden (Und noch mehr!) 

Wenn sie euch nicht gefallen geht einfach (｡･ω･)ﾉﾞ

Ja, das wars fürs erste mal ~

Über Feedback würde ich mich sehr freuen c:

Achja: Ich bin immer offen für Collabs & Requests (♡´౪`♡)


German✓ ・ English✓ ・ Finnisch✓ ・ 日本語✓・ Spanisch✓


Ihr wollt was mit mir singen? Immer wieder gerne :D
Kontakt: 

Skype: ticktockjefferson
Twitter: @thatlittlebucky
Steam: 90yearoldvirgin",778281,2700,150,2015-10-24 11:39:26,de,AT
UCbNYvEBuKmVW2ysGLvlrLnw,Spiele,Samifying,"Hi. I'm Sam!

...I do things!",181713,2687,76,2013-04-07 16:49:25,en,AT
UCVgfwV5YfOgjS4t__-G7MCg,Leute & Blogs,Jaki SG,"Willkommen auf meinem Kanal erstmal, wie mein Name schon sagt werde ich hauptsächlich SG-Kontent bringen aber ich bin auch bereit auf Wünsche von Zuschauern einzugehen. 


Mein Clan: https://www.gommehd.net/threads/teamwhiteshadow.171903/ und https://www.gommehd.net/threads/sunrise.306863/

Meine SG-Stats: 
http://prntscr.com/8puaif
http://hivemc.com/player/jaki",124955,2685,43,2013-01-14 17:57:36,de,AT
UC1z3eq4uUmnQ2TUopLtzVQw,Comedy,Mario Lučić,,184874,2685,17,2016-01-14 14:52:37,de,AT
UC198PKpu9cwUXQ3mStQgvrA,Unterhaltung,Stefanie,"Hallo ihr Lieben & willkommen auf meinem Kanal! ツ 

Ich bin Stefanie und liebe es mich zu schminken!

Ich finde es immer wieder faszinierend, was Make up aus einem Menschen machen kann!

Ich liebe meinen Beruf und darf den Menschen so nahe kommen, dass ich bis in die Seele schauen kann!

Wer sich schön macht, sich schminkt und seine Vorzüge hervorkehrt, fühlt sich besser und hat ein gesteigertes Selbstwertgefühl!

Jede Frau soll sich damit was Gutes tun können!

Nur wer im Herzen schön ist, kann das auch nach außen tragen!!!

Auf meinen Kanal geht es um Beauty, Fashion & Lifestyle!

Viel Spaß ツ ♥ ♡ ❥",14790,2684,45,2014-08-21 19:25:26,de,AT
UCpBSH1YHQuucjEtGlQB1uBw,Praktische Tipps & Styling,Jasmina Sofija,"Willkommen auf meinem Kanal. Ein Kanal für beauty/fashion interessierte ;)

Ich bin eine Wirtschaftsrechtstudentin  aus Österreich (Wien), gebürtige Bosnierin =D

Abonnieren ist kostenlos, und ihr bleibt immer up-to-date was neue Videos von mir angeht ;)",428663,2670,149,2010-05-27 10:49:50,de,AT
UCdjkk48NGRc4-IwZtEcvmIg,Unterhaltung,sedimental,"I make cardistry tutorials. Upload schedule: Usually every Wednesday and Sunday, sometimes Saturday.

Also a huge thanks to Eaglewolf Magic for creating the channel banner.

To learn from the tutorials on my channel, you should really know the basics in Cardistry which are for example:
- Charier Cut
- Revolution Cut
- Scissor Cut
- Cardini Cut
- Sybil
- Bad Habit or Madonna",284167,2652,63,2013-03-19 14:57:45,en,AT
UCjKD0EmsSnhPJbn_7TRRMyQ,Leute & Blogs,It’s Medina,"Hey!🙋🏼‍♀️💗
Ich heiße Medina und bin 13 (10.02.05) Jahre alt!💗
Ich gehe auch in die 7. Klasse eines Gymnasiums in Wien!💗
Schön das du auf meinem Kanal gelandet bist, ich hoffe das dir meine Videos gefallen, du hin und wieder mal vorbeischaust und mir ein Kostenloses Abo da lässt!🤗
DANKE!💗",166218,2652,12,2017-09-28 20:58:29,de,AT
UCatagxwe_Aa3CHRSMrST8UQ,Spiele,GamesGlobe,"GamesGlobe Ist ein News-Channel bei dem es um so ziemlich alles geht das man Online Spielen kann! :D

Für Feedback und neue Anregungen bin ich natürlich immer offen!

•Twitter: https://twitter.com/Games_Globe?lang=de

•Twitch Channel: http://www.twitch.tv/ner0devil

•Facebook: https://www.facebook.com/GamesGlobeYT

•E-Mail: GamesGlobes@gmail.com

Mfg,

Dave aka. NeroDevil",728694,2644,225,2013-02-18 10:28:43,de,AT
UCmAeUnJSNelnPVBOnXSyoCA,Sport,FLP - Fitness,"Yo Leute was geht

Wenn ihr sinnfreie Unterhaltung, Fitnesstipps, Challenges und so weiter feiert, dann seid ihr HIER genau richtig!!!  
Gönnt euch unsere Videos und lasst ein Abo da!
Unsere Namen sind Flexovic und Koksi und wir sind aus Österreich. 


FLP",878070,2623,27,2015-08-26 13:11:37,de,AT
UCxnkdhSIp7djEl4ijQ0Lxxg,Nachrichten und Politik,HALETNA,"J' AIME L'ALGERIE, BLADI LA3ZIZA mais HALETHA MA TA3JEBCH ésperons un CHANGEMENT POSITIF !!!",1446283,2615,99,2010-05-17 13:21:23,ar,AT
UCO-my9uXIg0d3CuKY4vlS3w,Musik,Rainhard Fendrich,"Offizieller YouTube Kanal von Rainhard Fendrich mit allen Videos zum neuen Album ""SCHWARZODERWEISS"", Musikvideos, exklusiven Behind The Scenes-Aufnahmen, Raritäten uvm.!",1095792,2611,39,2013-09-09 09:16:41,de,AT
